SMILES,"Ki (nM)"
N[C@H](CC1CCCCC1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,162.18
O/N=C1/c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,65
C(=C/CCc1c[nH]cn1)\CCc1ccccc1,42
NCCC(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,0.5012
N[C@H](Cc1cccc2ccccc12)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,213.8
CN[C@@H](C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1)C(C)C,75.86
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,3.981
CC(C)(C)[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,52.48
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](C)NC(=O)OC(C)(C)C)CC2)cc1,1.23
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](CO)NC(=O)OC(C)(C)C)CC2)cc1,2.399
CNCC(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,2.291
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](N)CO)CC2)cc1,7.079
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](N)CC(C)C)CC2)cc1,169.82
c1ccc(CCCCc2c[nH]cn2)cc1,56
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](N)C(C)C)CC2)cc1,16.98
N[C@H](CCc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,4.571
c1ccc(CCCCCCc2c[nH]cn2)cc1,88
N[C@H](Cc1c[nH]cn1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,4.571
N[C@H](Cc1cc2ccccc2s1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,288.4
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](N)C(C)C)CC2)cc1,79.43
CCCCCCCCCc1c[nH]cn1,400
CC[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,2.512
C[C@@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,6.457
CN1CCCC1CCOc1ccc2c(c1)/C(=N/O)c1ccccc1-2,310
O=C(c1ccc(OCCCN2CCN(C(=O)[C@H]3CCCN3)CC2)cc1)C1CC1,30.2
N[C@@H](C(=O)O)C1Cc2ccccc2C1,26.3
CCC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,3.981
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](Cc3ccncc3)NC(=O)OC(C)(C)C)CC2)cc1,23.44
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](N)Cc3ccncc3)CC2)cc1,10.23
C[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,20.42
CN1CCCC(COc2ccc3c(c2)/C(=N/O)c2ccccc2-3)C1,920
CN[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,43.65
O=C1C[C@H](N2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)CC2)N1,42.66
N[C@H](Cc1ccc(F)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,29.51
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,0.6
C[C@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,8.913
N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,131.83
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](N)Cc3ccncc3)CC2)cc1,9.12
O/N=C1\c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,45
CN(C)C1c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,650
CC(C)(C)C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,12.02
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](N)CC(C)C)CC2)cc1,61.66
C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,2.089
CC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,1.95
N#CC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,28.84
CC(C)(C)OC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,8.511
O/N=C1\c2ccccc2-c2ccc(OCCN3CCCC3)cc21,65
C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,1.259
N[C@@H](C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1)c1ccccc1,27.54
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](NC(=O)OC(C)(C)C)C(C)C)CC2)cc1,14.79
OC1c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,190
CC(C)N[C@H](C)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,8.71
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)CC2)cc1,97.72
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)CC2)cc1,112.2
CCCCCCC/C=C\c1c[nH]cn1,500
OCC1c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,570
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](Cc3ccncc3)NC(=O)OC(C)(C)C)CC2)cc1,53.7
N[C@H](Cc1ccsc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,22.91
CC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,1.585
O=C1C[C@@H](N2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)CC2)N1,4.365
CN(C)CCCOc1ccc2c(c1)/C(=N/O)c1ccccc1-2,48
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,120.23
CN(CCCCc1c[nH]cn1)S(=O)(=O)c1ccc(Cl)cc1,4
O=S(=O)(c1ccc(Cl)cc1)N(CCCCc1c[nH]cn1)Cc1ccc(Cl)cc1,24
Clc1ccc2c(NCCCCCCCN3CCCCC3)ccnc2c1,9.9
c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,0.33
c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,0.3162
Nc1ccc(S(=O)(=O)NCCCCc2c[nH]cn2)cc1,99
Cn1cc[n+](S(=O)(=O)NCCCCc2c[nH]cn2)c1,43
Clc1ccc2c(NCCCCCCCCCCCCN3CCCCC3)ccnc2c1,32
O=S(=O)(NCCCCc1c[nH]cn1)c1ccc(OC(F)(F)F)cc1,7
O=S(=O)(NCCCCc1c[nH]cn1)c1cccs1,45
Clc1ccc2c(NCCCCCCCCN3CCCCC3)ccnc2c1,7.8
CN(CCCN1CCCCC1)c1ccnc2ccccc12,411
Clc1ccc2c(NCCCCCCN3CCCCC3)ccnc2c1,18
CN(CCN1CCCCC1)c1c2c(nc3ccccc13)CCCC2,78
COc1ccc(S(=O)(=O)NCCCCc2c[nH]cn2)cc1,51
c1ccc2c(NCCCCN3CCCCC3)ccnc2c1,90
CC(C)(C)c1ccc(S(=O)(=O)NCCCCCc2c[nH]cn2)cc1,5
O=S(=O)(NCCCCc1c[nH]cn1)c1ccc(C(F)(F)F)cc1,10
O=S(=O)(NCCCc1c[nH]cn1)c1ccc(Cl)cc1,380
O=S(=O)(NCCCCCc1c[nH]cn1)c1ccc(OC(F)(F)F)cc1,24.3
Cc1cnc2ccccc2c1NCCCCCCN1CCCCC1,3.6
Clc1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.5012
O=[N+]([O-])c1ccc(S(=O)(=O)NCCCCCc2c[nH]cn2)cc1,5.5
CC(C)S(=O)(=O)NCCCCc1c[nH]cn1,22
c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.75
c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.7943
c1ccc2c(NCCCN3CCCCC3)c3c(nc2c1)CCCC3,34
c1ccc2c(NCCCCCCN3CCCCC3)ccnc2c1,7.6
CC(C)(C)c1ccc(S(=O)(=O)NCCCc2c[nH]cn2)cc1,45.5
O=S(=O)(Cc1ccccc1)NCCCCc1c[nH]cn1,6
c1ccc2c(NCCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,1.995
Clc1ccc2c(NCCCN3CCCCC3)ccnc2c1,378
Cc1ccc(S(=O)(=O)NCCCCc2c[nH]cn2)cc1,17
Clc1ccc2c(NCCCCCCCCCCN3CCCCC3)ccnc2c1,12
O=S(=O)(NCCCCc1c[nH]cn1)c1ccc(F)cc1,20.5
Clc1ccc2c(NCCCCCN3CCCCC3)ccnc2c1,26
O=[N+]([O-])c1ccc(S(=O)(=O)NCCCc2c[nH]cn2)cc1,93
O=S(=O)(NCCCc1c[nH]cn1)c1cccs1,550
CN(CCN1CCCCC1)c1ccnc2ccccc12,362
O=S(=O)(NCCCCCc1c[nH]cn1)c1ccc(Cl)cc1,11.5
c1ccc2c(NCCCN3CCCCC3)c3ccccc3nc2c1,188
c1ccc2c(NCCCCCN3CCCCC3)ccnc2c1,15
O=S(=O)(NCCCCc1c[nH]cn1)c1ccccc1,10.5
O=S(=O)(c1ccc(Cl)cc1)N(CCCCc1c[nH]cn1)CCCCn1ccnc1,2.5
c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.53
c1ccc2c(NCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.5012
O=S(=O)(NCCCCCc1c[nH]cn1)c1ccccc1,24.5
c1ccc2c(NCCN3CCCCC3)c3c(nc2c1)CCCC3,19
CN(CCCN1CCCCC1)c1c2c(nc3ccccc13)CCCC2,50
O=[N+]([O-])c1ccccc1CS(=O)(=O)NCCCCc1c[nH]cn1,42
O=S(=O)(NCCCCc1c[nH]cn1)c1cccc(Cl)c1,8.5
CCN(CCCN1CCCCC1)c1ccnc2ccccc12,1130
O=S(=O)(NCCCCc1c[nH]cn1)c1ccc(Cl)cc1,9
c1ccc2c(NCCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,1.5
c1ccc2c(NCCCCc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,1.585
c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,1.4
c1ccc2c(NCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3,1.259
CC(C)(C)c1ccc(S(=O)(=O)NCCCCc2c[nH]cn2)cc1,16.5
c1ccc2c(NCCCN3CCCCC3)ccnc2c1,85
c1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.091
c1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.1
Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.086
Clc1ccc2c(Nc3ccc(OCCCN4CCCCC4)cc3)ccnc2c1,0.07943
c1ccc2c(NCCN3CCCCC3)ccnc2c1,191
Clc1ccc2c(NCCCCN3CCCCC3)ccnc2c1,82
O=[N+]([O-])c1ccc(S(=O)(=O)NCCCCc2c[nH]cn2)cc1,16.5
c1ccc2c(NCCCCCCN3CCCCC3)c3c(nc2c1)CCCC3,1.8
Cc1cnc2ccccc2c1NCCCN1CCCCC1,70
N[C@H](/C=C/[C@@H]1C[C@H]1c1c[nH]cn1)CC1CCCCC1,0.3981
N[C@H](CO)Cc1c[nH]cn1,3.98107170553497e+15
N[C@@H](Cc1ccccc1)C(=O)NCCc1c[nH]cn1,100
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCc1c[nH]cn1,2.951
C[C@H](N)Cc1c[nH]cn1,6309573444801943
N[C@H]1C[C@@H]1c1c[nH]cn1,25.12
N[C@@H](CO)Cc1c[nH]cn1,794328234724282.0
O=S(=O)(NCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,5.888
COc1ccc(CNS(=O)(=O)NCCCCc2c[nH]cn2)cc1,26.3
N[C@@H](COCc1ccc(I)cc1)Cc1c[nH]cn1,5011872336272715
Ic1ccc(COCCCc2c[nH]cn2)cc1,501187233627271488
Ic1ccc(COCCCc2c[nH]cn2)cc1,7943282347.24
N[C@H](Cc1ccccc1)C(=O)NCCc1c[nH]cn1,10000
N[C@H](COCC1CCCCC1)Cc1c[nH]cn1,79432823472427888
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,2.754
O=S(=O)(NCCCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,7.079
O=S(=O)(NCCCCCCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,954.99
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(C(F)(F)F)cc1,2.63
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(-c2ccccc2)cc1,7.586
N[C@@H](COCc1ccccc1)Cc1c[nH]cn1,3.16227766016838e+15
N[C@H](COCc1ccc(Br)cc1)Cc1c[nH]cn1,12589254117941714
N[C@@H](Cc1ccccc1)C(=O)N[C@H]1C[C@@H]1c1c[nH]cn1,19.95
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,630957344480194304
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1000000000000000000
O=S(=O)(NCCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,4.365
O=S(=O)(NCCCCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,13.18
N[C@H](/C=C\[C@@H]1C[C@H]1c1c[nH]cn1)CC1CCCCC1,100
CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1,0.1259
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(F)cc1,14.45
COC[C@@H](N)Cc1c[nH]cn1,794328234724282.0
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCCCCc1c[nH]cn1,36.31
N[C@@H](COCc1ccc(Br)cc1)Cc1c[nH]cn1,5011872336272715
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCCCCCc1c[nH]cn1,53.7
N[C@@H](COCC1CCCCC1)Cc1c[nH]cn1,6309573444801943
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCCCCCCCc1c[nH]cn1,58.88
O=S(=O)(NCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,52.48
N[C@@H]1C[C@H]1c1c[nH]cn1,3.162
C[C@@H](N)Cc1c[nH]cn1,398107170553498560
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCCc1c[nH]cn1,11.48
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(I)cc1,2.089
O=S(=O)(Cc1ccc(Cl)cc1)NCCCCCCc1c[nH]cn1,11.22
N[C@H](COCc1ccccc1)Cc1c[nH]cn1,19952623149688828
c1ccc(COCCCc2c[nH]cn2)cc1,5.012
c1ccc(COCCCc2c[nH]cn2)cc1,316227766016837952
Brc1ccc(COCCCc2c[nH]cn2)cc1,1995262314968882944
Brc1ccc(COCCCc2c[nH]cn2)cc1,794328234724278912
O=S(=O)(NCCCCc1c[nH]cn1)NCc1ccc(Br)cc1,1.95
N[C@H](COCc1ccc(I)cc1)Cc1c[nH]cn1,3.98107170553497e+15
CCCS/C(=N/C1CCCCC1)NCc1ccc(Cl)cc1,5011.87
NC(/C=C/C1CC1c1c[nH]cn1)CC1CCCCC1,0.4
CC(C)(C)CC#CC1CC1c1c[nH]cn1,0.18
c1nc(CCCS/C(=N/C2CCCCC2)NC2CCCCC2)c[nH]1,12.59
CCCS/C(=N/C)NCc1ccc(Cl)cc1,100000
O=C(Cc1ccc(Cl)cc1)OCCCc1c[nH]cn1,14
N=C(Cc1ccc(Cc2c[nH]cn2)cc1)NCc1ccc(Cl)cc1,7
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,0.2512
C/N=C(/NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,3.162
Clc1ccc(CN/C(=N\C2CCCCC2)SCCCc2c[nH]cn2)cc1,0.5012
CC/N=C(\NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,7.943
O=C(NCc1ccc(I)cc1)OCCCc1c[nH]cn1,12
O=C(O)/C=C\C(=O)O.OCc1ccc(OCCCc2c[nH]cn2)cc1,8.9
O=C(O)/C=C\C(=O)O.OCc1ccc(OCCCc2c[nH]cn2)cc1,7.943
O=C(O)/C=C\C(=O)O.O=C1CCCc2cc(OCCCc3c[nH]cn3)ccc21,13
CS(=O)(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,40
O=C(CCCN1CCc2[nH]c3ccc(F)cc3c2C1)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,410
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,0.8
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,0.7943
CC(=O)c1ccc(OCCCc2c[nH]cn2)c(C)c1.O=C(O)/C=C\C(=O)O,4.8
O=C(O)/C=C/C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,0.49
O=C(O)/C=C/C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,0.5012
CC(=O)c1c(C)cc(OCCCc2c[nH]cn2)cc1C.O=C(O)/C=C\C(=O)O,90
CC(=O)/C=C/c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,20
O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CCCC1,7.2
O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CCCC1,7.943
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1C.O=C(O)/C=C\C(=O)O,1.2
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1C.O=C(O)/C=C\C(=O)O,1.259
O=C(O)C(=O)O.c1nc(CCCOc2ccc3c(c2)CCCC3)c[nH]1,45
O=C(O)C(=O)O.c1ccc(OCCCc2c[nH]cn2)cc1,55
CC(C)C(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,4.8
CC(C)C(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,5.012
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,0.6
CCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1F.O=C(O)/C=C\C(=O)O,57
COc1cc(OCCCc2c[nH]cn2)ccc1C(C)=O.O=C(O)/C=C\C(=O)O,325
CCCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,2.5
CCCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,2.512
O=C(O)/C=C\C(=O)O.O=C1CCc2cc(OCCCc3c[nH]cn3)ccc21,17
CC(=O)Cc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,53
CC(=O)Cc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,50.12
O=C(O)/C=C\C(=O)O.O=C/C=C/c1ccc(OCCCc2c[nH]cn2)cc1,32
O=C(O)/C=C\C(=O)O.Oc1ccc(OCCCc2c[nH]cn2)cc1,18
CCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,2.6
CCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,2.512
O=C(Cc1ccccc1)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)C(=O)O,5.9
CCOC(=O)CCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,122
O=C(O)C(=O)O.c1nc(CCCOc2ccc3c(c2)CCC3)c[nH]1,38
C#Cc1ccc(OCCCc2c[nH]cn2)cc1,2.3
O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CCC1,0.89
O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CCC1,0.7943
N#Cc1ccc(OCCCc2c[nH]cn2)cc1,12
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1F.O=C(O)/C=C\C(=O)O,1.1
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1F.O=C(O)/C=C\C(=O)O,1.259
COc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,2.2
COc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,1.995
CCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,1.9
CCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,1.995
CC(C)(C)CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,27
CCCCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,7
O=C(O)/C=C\C(=O)O.O=Cc1ccc(OCCCc2c[nH]cn2)cc1,12
O=C(O)/C=C\C(=O)O.O=Cc1ccc(OCCCc2c[nH]cn2)cc1,12.59
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1C(F)(F)F.O=C(O)C(=O)O,17
CC(=O)c1ccc(OCCCc2c[nH]cn2)cc1C(F)(F)F.O=C(O)C(=O)O,15.85
CC(=O)CCc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,91
CC(=O)CCc1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,79.43
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,4
CCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,0.74
CCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,0.7943
Cl.O=C(O)CCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,49
C(=C1CCN(CCc2ccccc2)CC1)c1c[nH]cn1,63.1
c1ccc(CCCN2CCC(Cc3c[nH]cn3)CC2)cc1,39.81
c1nc(CC2CCNCC2)c[nH]1,0.5012
c1nc(CCC2CCNCC2)c[nH]1,19.95
C(=C1CCNCC1)c1c[nH]cn1,6.31
CN1CCC(Cc2c[nH]cn2)CC1,1
CN1CCC(CCc2c[nH]cn2)CC1,50.12
CN1CCC(=Cc2c[nH]cn2)CC1,6.31
CCN1CCC(Cc2c[nH]cn2)CC1,15.85
CCN1CCC(CCc2c[nH]cn2)CC1,63.1
CCN1CCC(=Cc2c[nH]cn2)CC1,50.12
CC(C)N1CCC(Cc2c[nH]cn2)CC1,63.1
CC(C)N1CCC(CCc2c[nH]cn2)CC1,100
CC(C)N1CCC(=Cc2c[nH]cn2)CC1,63.1
c1nc(CC2CCN(C3CCCCC3)CC2)c[nH]1,15.85
c1nc(CCC2CCN(C3CCCCC3)CC2)c[nH]1,158.49
C(=C1CCN(C2CCCCC2)CC1)c1c[nH]cn1,31.62
c1ccc(CN2CCC(Cc3c[nH]cn3)CC2)cc1,50.12
c1ccc(CN2CCC(CCc3c[nH]cn3)CC2)cc1,79.43
C(=C1CCN(Cc2ccccc2)CC1)c1c[nH]cn1,398.11
c1ccc(CCN2CCC(Cc3c[nH]cn3)CC2)cc1,10
c1ccc(CCN2CCC(CCc3c[nH]cn3)CC2)cc1,39.81
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(N(C)C)cc3)ccc2o1,0.52
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(N(C)C)cc3)ccc2o1,0.5248
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(N(C)C)cc3)ccc2o1,4.57
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(N(C)C)cc3)ccc2o1,4.571
Cc1cc(C(=O)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2)ccc1F,0.21
Cc1cc(C(=O)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2)ccc1F,0.2042
Cc1cc(C(=O)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2)ccc1F,5.75
Cc1cc(C(=O)c2ccc3oc(CCN4CCC[C@H]4C)cc3c2)ccc1F,5.754
C[C@@H]1CC[C@@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,0.4074
C[C@@H]1CC[C@@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,1.66
C[C@@H]1CC[C@@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,1.66
CN1CCN(c2ccc3ccccc3n2)CC1,410
CCN1CCN(c2ccc3ccccc3n2)CC1,6
C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,0.45
C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,0.4467
C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,1.35
CC(C)N1CCN(c2ccc3ccccc3n2)CC1,6.8
CCC(CC)N1CCN(c2ccc3ccccc3n2)CC1,2.9
c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,13
c1ccc2nc(N3CCN(C4CCCC4)CC3)ccc2c1,28
c1ccc2nc(N3CCN4CCCC[C@@H]4C3)ccc2c1,18
Clc1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,24
Clc1ccc2ccc(N3CCN(C4CC4)CC3)nc2c1,323
Clc1cc(Cl)c2ccc(N3CCN(C4CC4)CC3)nc2c1,300
COc1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,3
FC(F)(F)c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,52
N#Cc1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,4.8
c1cc2nc(N3CCN(C4CC4)CC3)ccc2cc1C1CCCCC1,33
c1cnn(-c2ccc3nc(N4CCN(C5CC5)CC4)ccc3c2)c1,1.1
O=C(c1ccc(F)cc1)c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,110
O=C(c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1)C1CC1,1.8
S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,14
O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,94
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,0.6
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(OC)c(OC)c2)CC1,0.38
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,631
